codigo;categoria;marca;nuevo;descuento;producto;precio;inventario
22201GF;7;25;0;0;CUNAS ECO DELUXE;37000;3
22201-GF6-000K;7;20;0;0;DISCOS CLUTCH HONDA XR 125 150 CB 160F CB 125E X5 HONDA;71000;7
22201-GF6-000KL;7;3;0;0;DISCOS CLUTCH HONDA X4 HONDA;42000;6
22201GF6000LS;7;22;0;0;KIT LUBRICACION ECO DELUXE/AKT 110/C 90 HERO;18000;21
22201-KWS-901;7;10;0;0;DISCOS CLUTCH CB 110 HONDA;45000;36
22204-KWS-901;7;6;0;0;DISCO CLUTCH CB 110 HONDA;18000;6
22321-KPS-900S;7;3;0;0;SEPARADOR DISCOS CLUTCH HUNK 160R HERO;12000;4
22350-KPG-T00S;7;21;0;0;PLATO CLUTCH IGNITOR 125 HERO;24000;3
22355-KRM-840;7;6;0;0;PLATO CLUTCH CBF 150 HONDA;42000;1
22355-KRM-840S;7;7;0;0;PLATO CLUTCH CBF 150 XR 150 HUNK 160R/190R HERO;32000;1
22355-KTE-910;7;30;0;0;PORTA PLATO CLUTCH CBF 125 HONDA;49000;1
22355-KVS-J01;7;8;0;0;PLATO CLUTCH XR 190E HONDA;38000;3
22355-KWS-901;7;25;0;0;PLATO CLUTCH CB 110 HONDA;45000;2
22355-KYY-B60;7;16;0;0;PLATO CLUTCH CB 125F PRESIONADOR HONDA;47000;4
22361-KFM-900;7;29;0;0;PLATINA CLUTCH CB 110 HONDA;24000;2
22361-KPG-T00S;7;30;0;0;PORTA RESORTE IGNITOR 125 HERO;13000;2
22361-KPK-900;7;30;0;0;PLATO CLUTCH CBF 150 HONDA;34000;1
22361-KPK-900S;7;8;0;0;PORTA RESORTE HUNK 160R HERO;12000;1
22361-KST-940S;7;16;0;0;PORTA RESORTE ECO DELUXE HERO;12000;1
22361-KVS-J01;7;18;0;0;PLATO CLUTCH XR 190E HONDA;10000;4
22401-ABF-000S;7;23;0;0;RESORTE PRENSA CLUTCH XPULSE 200 FI HERO;7000;4
22810-198-000S;7;4;0;0;LEVA CLUTCH ECO DELUXE HERO;20000;3
22810-KRE-G00;7;12;0;0;LEVA CLUTCH CB 190 HONDA;20000;1
22810-KTC-900S;7;9;0;0;LEVA CLUTCH IGNITOR 125 HERO;77000;2
22810-KVE-900S;7;12;0;0;LEVA CLUTCH HUNK 160R HERO;7000;1
22810-KYY-900;7;6;0;0;LEVA CLUTCH  CB 125F HONDA;25000;1
22815-428-000S;7;5;0;0;RESORTE LEVA CLUTCH HUNK 16R HERO;3000;9
22815-K70-600;7;12;0;0;RESORTE LEVA CLUTCH CB 190 R HONDA;4000;1
22815-KTT-900;7;29;0;0;RESORTE LEVA CLUTCH CB 125 POWER SPORT HONDA;6000;2
22821-K43-900;7;20;0;0;SOPORTE GUAYA CLUTCH CB 160 HONDA;4000;1
22821-KRM-840S;7;25;0;0;SOPORTE GUAYA CLUTCH XPULSE 200 FI HERO;5500;1
22847-KCC-900;7;24;0;0;GUIA CLUTCH CB 110 HONDA;16000;1
22870-AAN-410S;7;23;0;0;GUAYA CLUTCH IGNITOR HERO;16000;2
22870-ABA-000S;7;10;0;0;GUAYA CLUTCH SPLENDOR 110 HERO;23000;2
22870-ABW-000S;7;19;0;0;GUAYA CLUTCH XPULSE ENDURO HERO;19000;3
22870-ABW-100S;7;1;0;0;GUAYA CLUTCH XPULSE T SPORT HERO;19000;2
22870-ABZ-000S;7;26;0;0;GUAYA CLUTCH HUNK 160R HERO;15000;1
22870-KPN-A00;7;23;0;0;GUAYA CLUTCH CB 125 POWER SPORT 125 HONDA;42000;2
22870-KVC-900;7;21;0;0;GUAYA CLUTCH STORM 125 HONDA;35000;1
22870-KVN-900S;7;21;0;0;GUAYA CLUTCH HUNK 160R HERO;18000;3
22870-KWA-910S;7;20;0;0;GUAYA CLUTCH ECO DELUXE HERO;15000;2
22870-KWS-900;7;30;0;0;GUAYA CLUTCH CB 110 HONDA;31000;5
22F-12156-00;7;27;0;0;EJE BALANCIN LIBERO YBR 110E YAMAHA;22000;3
22F-23411-00;7;29;0;0;CUNA YAMAHA N1 PEQUEÑA FZ/DT/CRYPTON SUPRERIOR YAMAHA;15000;160
22F-23411-01;7;6;0;0;CUNA DIRECCION FZ DT CRIPTON SUPRERIOR 2 PEQUEÑA YAMAHA;13000;1
22F-23412-00;7;26;0;0;CUNA YAMAHA N2 PEQUEÑA FZ/DT/CRYPTON SUPERIOR YAMAHA;20000;161
22F-23412-01;7;29;0;0;CUNA DIRECCION FZ/DT/CRYPTON SUPERIOR 1 PEQUEÑA YAMAHA;20000;5
23121-KVE-860S;7;1;0;0;PIÑON PRIMARIO HUNK 190R HERO;88000;1
23121-KW1-900;7;6;0;0;PIÑON PRIMARIO XLR 125 KS HONDA;126000;1
23210-KGA-900;7;16;0;0;EJE CAJA NXR 125 HONDA;198000;1
23210-KVN-900S;7;6;0;0;EJE CAMBIOS HUNK 160R PRIMARIO HERO;66000;1
23220-AAB-A00S;7;28;0;0;EJE CAMBIOS HUNK 160R SEGUNDARIO HERO;85000;1
23220-KRH-780;7;22;0;0;EJE SALIDA XR 125L/150L CADENILLA HONDA;239000;2
23220-KTN-900S;7;30;0;0;EJE SALIDA HUNK HERO;80000;1
23220-KVX-600;7;23;0;0;EJE SALIDA CB 125 POWER SPORT HONDA;45000;1
23220-KWF-840;7;2;0;0;EJE SALIDA CB 150 INVICTA HONDA;108000;1
23221-GF6-000S;7;23;0;0;EJE SALIDA ECO DELUXE HONDA;76000;1
23221-K43-900;7;21;0;0;EJE SALIDA CB 160 HONDA;94000;1
23221-K70-600;7;29;0;0;EJE SALIDA CB 190F HONDA;55000;3
23221-KTR-940S;7;10;0;0;EJE SALIDA IGNITOR HERO;67000;1
23221-KVC-900;7;14;0;0;EJE SALIDA STORM 125 HONDA;76000;1
23221-KWS-900;7;10;0;0;EJE SALIDA CB 110 HONDA;103000;2
23221-KYY-900;7;17;0;0;EJE SALIDA CB 125F HONDA;52000;2
23421-KVN-900S;7;22;0;0;PIÑON 1RA HUNK 160R 40T HERO;93000;1
23427-KRM-840S;7;24;0;0;BUJE CAMBIOS HUNK 160R 20MM HERO;6500;1
23431-KKD5-C00;7;2;0;0;EJE SALIDA AGILITY 125 XTREME KYMCO AUTECO MOBILITY;143000;1
23432-KRM-840S;7;25;0;0;BUJE TRANSMISION XPULSE 200 FI HERO;5000;2
23441-AAB-A00S;7;20;0;0;PIÑON 2DA HUNK 160R 34T HERO;98000;1
23481-KVN-900S;7;10;0;0;PIÑON 4TA HUNK HERO;42000;1
23491-AAB-A00S;7;19;0;0;PIÑON 5TA HUNK 160R 24T HERO;47000;1
23801-KRY-970S;7;20;0;0;PIÑON ATAQUE HUNK 13D 160R/190R HERO;12000;106
23804-KPF-900;7;9;0;0;ARANDELA PIÑON ATAQUE XR 250 HONDA;97000;5
23900-LE00100-0001;7;17;0;0;PEDAL CAMBIOS BOMBER 150 VICTORY AUTECO MOBILITY;35000;1
24120-36H10-000;7;26;0;0;EJE SALIDA AX4 SUZUKI;40000;1
24130-34J00-000;7;11;0;0;EJE SALIDA GIXXER SUZUKI;60000;1
24211;7;20;0;0;HORQUILLA CAMBIO ECO DELUXE HONDA;45000;2
24211-KRM-840S;7;8;0;0;HORQUILLA SELECTORA XPULSE 200 FI IZQ HERO;28000;2
24212-KRM-840S;7;24;0;0;HORQUILLA SELECTORA XPULSE 200 FI DER HERO;64000;1
24301-KSP-910S;7;17;0;0;TAMBOR SELECTOR XPULSE 200 FI HERO;83000;1
24301-KVC-901;7;29;0;0;SELECTOR CAMBIOS STORM 125 2008 HONDA;31000;2
24301-KVX-600;7;17;0;0;TAMBOR CAMBIO VELOCIDADES CB 125 SPORT HONDA;30000;1
24301-KWS-900;7;2;0;0;TAMBOR CAMBIO DE VELOCIDADES - CB 110 HONDA;58000;1
24301-LBA8-C10;7;9;0;0;SELECTOR CAMBIOS TAMBOR ACTIV 110 AUTECO;30000;2
24318;7;25;0;0;KIT PISTON STD FZ 16/FAZER 16/SZR 160 DISTRIMOTOS;69000;1
24410-KSP-860S;7;4;0;0;ESTRELLA SELECTORA CAMBIO XPULSE 200 FI HERO;32000;1
24410-KTT-900;7;27;0;0;ESTRELLA CAMBIOS XR 125 150 HONDA;27000;4
24430-KPH-901S;7;28;0;0;LEVA SELECTOR CAMBIOS IGNITOR 100M HERO;5000;5
24430-KRM-B10;7;10;0;0;SELECTOR CAMBIOS CBF 150 HONDA;20000;2
24430-KTN-900S;7;5;0;0;LEVA SELECTORA HUNK 160R HERO;14000;2
24435-KTC-900S;7;13;0;0;RESORTE SELECTOR CAMBIOS IGNITOR HERO;1500;10
24436-KSP-910S;7;26;0;0;RESORTE LEVA SELECTORA HUNK 160R HERO;1500;10
24436-KWS-900;7;20;0;0;RESORTE SELECTOR CAMBIOS CB 110 HONDA;3000;2
24610-AAN-C00S;7;3;0;0;SELECTOR CAMBIOS IGNITOR HERO;0;2
24610-ABZ-000S;7;12;0;0;EJE CAMBIOS HUNK 160R HERO;30000;1
24610-KRE-G00;7;19;0;0;EJE CAMBIOS CB 190R HONDA;74000;3
24610-KSP-910S;7;10;0;0;EJE CAMBIOS THRILLER/XPULSE 200 HERO;32000;2
24610-KST-940S;7;1;0;0;EJE CAMBIOS ECO DELUXE HONDA;53000;1
24610-KTR-940S;7;22;0;0;EJE CAMBIOS IGNITOR/GLAMOUR HERO;25000;1
24610-KWS-900;7;2;0;0;EJE CAMBIOS CB 110 HONDA;48000;3
24610-KYY-900;7;13;0;0;EJE CAMBIOS CB 125F HONDA;64000;2
2461A-LBA8-C10;7;2;0;0;EJE CAMBIOS ACTIV 110/JETIX 125/TRACK/UNI-K 110 AUTECO MOBILITY;77000;2
24651-035-000LS;7;14;0;0;RESORTE EJE CAMBIOS ECO DELUXE HONDA;5000;5
24651-KSP-910S;7;18;0;0;RESORTE PEDAL CAMBIOS XR 150 HUNK CBF 150 160R/190R/THRILLER/XPULSE 200 HERO;5000;24
24651-KTC-900S;7;26;0;0;RESORTE EJE CAMBIOS IGNITOR HERO;3500;5
24651-KVC-900;7;8;0;0;RESORTE EJE CAMBIOS CB 150 INVICTA HONDA;4000;3
24700-ABW-000S;7;5;0;0;PEDAL CAMBIOS XPULSE 200 HERO;21000;2
24700-ABZ-000S;7;11;0;0;PEDAL CAMBIOS HUNK 160R HERO;22000;2
24700-KVE-900S;7;14;0;0;PEDAL CAMBIOS HUNK HERO;25000;3
24701-AAN-410S;7;11;0;0;PEDAL CAMBIOS IGNITOR HERO;20000;3
24701-ABW-000S;7;5;0;0;PEDAL CAMBIOS XPULSE 200 HERO;14000;1
24701-K43-900;7;30;0;0;PEDAL CAMBIOS CB 160F HONDA;52000;1
24701-KSP-B10;7;18;0;0;PEDAL CAMBIOS CBF 150 INVICTA;53000;2
24701-KST-940S;7;28;0;0;PEDAL CAMBIOS ECO DELUXE HERO;41000;1
24701-KTJ-900;7;6;0;0;PEDAL CAMBIOS STORM 125 HONDA;53000;1
24701-KWF-900;7;25;0;0;PEDAL CAMBIOS CBF 125 STUNER HONDA;61000;1
24701-KWS-900;7;23;0;0;PEDAL CAMBIOS CB 110 HONDA;28000;7
24705-KZG-900;7;4;0;0;PEDAL CAMBIOS CB 190R HONDA;88000;1
24706-KZG-900;7;8;0;0;BUJE  CR 190 HONDA;5000;2
24710-KZG-900;7;22;0;0;MUÑON CAMBIOS CB 190R HONDA;68000;3
24711-K43-900;7;20;0;0;MUÑON CAMBIOS CB 160F HONDA;9000;2
24720-K43-900;7;9;0;0;VARILLA CAMBIOS CB 160 HONDA;7000;3
24720-KWF-840;7;19;0;0;BARRA SOPORTE PEDAL CAMBIO CBF 125 EURO II HONDA;14000;1
2475-978;7;2;0;0;KIT PIÑONES TVS 200/RTR APACHE IMPORHONDA;79000;4
24K160S;7;20;0;0;KIT VALVULAS SPLENDOR HERO;60000;1
24K170S;7;22;0;0;KIT VALVULAS THRILLER 150 HERO;73000;3
24K190S;7;4;0;0;KIT VALVULAS DASH 125 HERO;84000;1
24P-E4211-00;7;1;0;0;TORNILLO PILOTO BWS 125 YAMAHA;21000;1
24P-E4933-00;7;22;0;0;RESORTE DIAFRAGMA BWS 4T YAMAHA;29000;7
24P-E4940-01;7;11;0;0;DIAFRAGMA BWS 125 YAMAHA;130000;3
24P-E4943-78;7;13;0;0;BOQUEREL BWS 125 YAMAHA;28000;3
24P-F4500-01;7;4;0;0;LLAVE GASOLINA BWS 125 YAMAHA;120000;1
24P-F6241-01;7;20;0;0;MANILAR IZQ BWS 125 YAMAHA;11000;5
25510-20G01-000;7;24;0;0;EJE CAMBIOS BEST 125 SUZUKI;80000;1
25520-34J10-000;7;23;0;0;BRAZO PALANCA CAMBIOS GIXXER 2017 SUZUKI;12000;2
25617-03F20-000;7;13;0;0;TORNILLO PALANCA CAMBIOS GIXXER SUZUKI;10000;1
25K160S;7;6;0;0;KIT CUNAS CB 125F/STORM PEQUEÑA HONDA;49000;29
25K170S;7;1;0;0;KIT CUNAS CBF 150/CB 110/ECO DELUXE/SPLENDOR/NAVI/DIO GRANDE HONDA;44000;14
26300-23J00-000;7;18;0;0;PEDAL CRANK HAYATE 110 SUZUKI;65000;2
26300-30A21-000;7;22;0;0;PEDAL CRANK VIVA 115 SUZUKI;46000;2
26K200S;7;5;0;0;KIT RETENES HUNK 160R HERO;18000;1
2,70E+11;7;7;0;0;RETEN BOMBA AGUA BENELLI TNT 300  AUTECO MOBILITY;128000;1
28110-AAZ-010S;7;11;0;0;PIÑON ARRANQUE SPLENDOR 110 HERO;78000;1
2811A-LBA8-C10;7;20;0;0;PIÑON CADENILLA ARRANQUE PULSAR 200 NS AUTECO;59000;3
28120-KPH-701;7;19;0;0;BENDIX CB 110 HONDA;116000;2
28120-KTR-A00AS;7;19;0;0;BENDIX HUNK 160R HERO;82000;1
28120-KWA-942S;7;9;0;0;BENDIX SPLENDOR 110 HERO;94000;1
28131-KTN-900S;7;30;0;0;PIÑON ARRANQUE HUNK 160R HERO;39000;1
28131-KWS-910;7;29;0;0;PIÑON ARRANQUE CB 110 HONDA;79000;1
28231-AAB-A00S;7;4;0;0;PIÑON ENC XPULSE 200 FI HERO;40000;1
28251-GF6-000S;7;27;0;0;EJE CRANK ECO DELUXE HERO;95000;2
28251-KTC-900S;7;14;0;0;EJE CRANK IGNITOR HERO;65000;1
28251-KTN-900S;7;8;0;0;EJE CRANK HUNK 190R HERO;56000;1
28261-198-000S;7;13;0;0;RESORTE CRANK ECO DELUXE HERO;8500;2
28261-KRM-840S;7;8;0;0;RESORTE CRANK HUNK 160R HERO;8500;3
28265-KPH-900S;7;22;0;0;BUJE EJE CRANK IGNITOR HERO;1500;10
28281-KPH-900S;7;7;0;0;RESORTE EJE CRANK IGNITOR HERO;95000;5
28282-KRM-840S;7;12;0;0;GUIA RESORTE XPULSE 200 FI HERO;5000;10
28300-AAK-H00S;7;30;0;0;PEDAL CRANK HUNK 190R HERO;47000;3
28300-ABZ-000S;7;6;0;0;PEDAL CRANK HUNK 160R HERO;84000;1
28307-AAK-H60S;7;12;0;0;PLATINA TOPE PEDAL CRANK  THRILLER PRO HERO;16000;1
28307-KWF-900;7;30;0;0;BASE REPOSAPIE DEL CBF 125 HONDA;63000;1
2830A-KTR-840S;7;6;0;0;PEDAL CRANK IGNITOR HERO;56000;1
2871400601;7;8;0;0;BOMBA FRENO MOTOCARRO TRA GRANDE ENDURANCE AKT;47000;2
2A6-11181-00;7;6;0;0;EMPAQUE CULATA DT 125 YAMAHA;8000;2
2A6-13178-00;7;27;0;0;PIÑON BOMBA ACEITE DT 125 YAMAHA;31500;1
2A6-15620-02;7;28;0;0;PEDAL CRANK DT 100/DT 125/175 YAMAHA;136000;2
2A6-18512-00;7;2;0;0;HORQUILLA CAMBIOS DT 125/175 YAMAHA;125000;1
2A6-22318-00;7;14;0;0;GUIA CADENA DT 125 YAMAHA;48000;1
2BM-F5919-00;7;16;0;0;QUITA RUIDOS LIBERO 125 YBR ESD CRYPTON 115 YAMAHA;23000;3
2CC-F5805-00;7;17;0;0;PASTILLAS FRENO XTZ 250 DEL 2018 YAMAHA;79000;1
2CD-F3174-00;7;20;0;0;SOPORTE FAROLA YBR ESD 125 YAMAHA;89000;1
2CD-H2590-00;7;15;0;0;RAMAL ELECTRICO YBR 125 ESD YAMAHA;170000;1
2D0-F6240-00;7;4;0;0;CARRETEL ACELERADOR YBR ESD YAMAHA;43000;6
2D0-H1960-00;7;27;0;0;REGULADOR LIBERO/YBR 125 YAMAHA;133000;2
2DP-F5867-00;7;3;0;0;SOPORTE CILINDRO MAEST IZQ N-MAX YAMAHA;32000;1
2DP-WE763-00;7;28;0;0;DADOS NMAX 155 V1 YAMAHA;86000;1
2FB-H1950-00;7;18;0;0;RELAY R 15 YAMAHA;46000;2
2FB-H3320-00;7;20;0;0;DIRECCIONAL FZ YZF/R15 DEL DER YAMAHA;29000;1
2GS-E1193-00;7;7;0;0;EMPAQUE CULATIN FZ 2.0/SZ-RR YAMAHA;24000;6
2GS-E1193-20;7;22;0;0;EMPAQUE CULATIN FZ 2.0 YAMAHA;26000;15
2GS-E1603-00;7;5;0;0;ANILLOS STD FZ 16/FI 2.0 YAMAHA;96000;3
2GS-E2111-00;7;24;0;0;VALVULA ADM FZ 16 INYECCION YAMAHA;46000;16
2GS-E2121-00;7;8;0;0;VALVULA ESC FZ 16 INYECTION YAMAHA;55000;8
2GS-E3770-00;7;19;0;0;INYECTOR FZ 2.0 YAMAHA;758000;1
2GS-E3907-00;7;27;0;0;BOMBA GASOLINA FZ 2.0 YAMAHA;689000;1
2GS-E4450-00;7;11;0;0;FILTRO AIRE FZ 15 2.0 YAMAHA;39000;4
2GS-E4453-00;7;26;0;0;CONECTOR FILTRO AIRE FZ 16 FULL INYECCION YAMAHA;39000;5
2GS-E4799-00;7;3;0;0;PUNTERA EXOSTO FZ 15 YAMAHA;49000;1
2GS-E5418-00;7;1;0;0;TAPA PIÑON ATAQUE FZ 2.0 YAMAHA;63000;1
2GS-F137V-W0;7;8;0;0;CUBIERTA TANQUE FZ 15 2.0 YAMAHA;23000;1
2GS-F1613-00;7;9;0;0;SOPORTE GUARDABARRO TRAS FZ 15 YAMAHA;26500;1
2GS-F1614-00;7;7;0;0;SOPORTE G/FANGO TRAS FZ15 YAMAHA;26500;1
2GS-F163A-00;7;3;0;0;CUBIERTA GUARDABARRO TRA FZ 2.0 YAMAHA;20000;3
2GS-F1644-00;7;23;0;0;SOPORTE GUARDABARRO TRA FZ 2.0 IZQ YAMAHA;63000;1
2GS-F1650-00;7;6;0;0;GUARDABARRO TRA FZ 15 YAMAHA;59000;1
2GS-F171A-W0;7;1;0;0;CUBIERTA TANQUE FZ 15 YAMAHA;40000;1
2GS-F171L-00;7;21;0;0;MUELLE TAPA LATERAL FZ 2.0 IZQ YAMAHA;22000;2
2GS-F171M-00;7;10;0;0;MUELLE TAPA LATERAL FZ 2.0 DER YAMAHA;14000;2
2GS-F1731-W0;7;5;0;0;CUBIERTA SILLIN FZ 2.0 IZQ YAMAHA;39500;1
2GS-F1741-W0;7;1;0;0;CUBIERTA SILLIN FZ 2.0 DER YAMAHA;37500;3
2GS-F2151-00;7;26;0;0;DESLIZADOR CADENA FZ 16 FI YAMAHA;47000;1
2GS-F3121-00;7;19;0;0;CUBIERTA SUPERIOR FAROLA FZ 2.0 YAMAHA;21000;2
2GS-F3123-W0;7;20;0;0;CUBIERTA FAROLA FZ 2.0 YAMAHA;39000;2
2GS-F3132-W0;7;20;0;0;TAPA FAROLA DER FZ 2.0 YAMAHA;21000;1
2GS-F317F-00;7;30;0;0;CUBIERTA CARENAJE FZ 2.0 YAMAHA;29000;3
2GS-F4129-W0;7;26;0;0;CUBIERTA TANQUE FZ 2.0 IZQ YAMAHA;50000;1
2GS-F4129-W2;7;18;0;0;TAPA TANQUE FZ 15 2,0 IZQ SIN PINTAR YAMAHA;89000;2
2GS-F4139-W2;7;2;0;0;TAPA TANQUE FZ  2,0 160 DER SIN PINTAR YAMAHA;86000;4
2GS-F474A-00;7;8;0;0;SOPORTE AGARRADERA FZ 15 DER YAMAHA;75000;1
2GS-F478E-00;7;20;0;0;GUAYA SILLIN FZ 2.0 YAMAHA;18000;1
2GS-F6312-00;7;27;0;0;GUAYA ACELERADOR FZ FI 2.0 SEGUNDARIA YAMAHA;39000;2
2GS-F7452-01;7;25;0;0;BASE REPOSAPIE DEL IZQ FZ 2.0 YAMAHA;59000;1
2GS-F7462-01;7;27;0;0;BASE REPOSAPIE DEL DER FZ 2.0 YAMAHA;42000;3
2GS-H1410-00;7;13;0;0;CORONA ENC FZ 2.0 YAMAHA;212000;2
2GS-H1960-01;7;17;0;0;REGULADOR SZR FZ 2.0 15 5 SALIDAS YAMAHA;154000;11
2GS-H2501-00;7;15;0;0;SWITCH FZ 16 F.I YAMAHA;152000;1
2GS-H3500-00;7;17;0;0;VELOCIMETRO FZ 2.0 YAMAHA;385000;2
2GS-H4300-00;7;14;0;0;FAROLA FZ 2.0 YAMAHA;210000;1
2GS-H4710-10;7;28;0;0;STOP FZ 2.0 F.I 15/FAZER YAMAHA;74000;9
2GS-H4721-00;7;3;0;0;TAPA STOP FZ 2.0 15 YAMAHA;29000;1
2GS-WE661-10BAC-WE661-00;7;7;0;0;KIT CILINDRO FZ 2.0/SZR-R YAMAHA;489000;4
2GS-XH250-00;7;22;0;0;KIT SWITCH FZ 16 YAMAHA;194000;1
2HX-12119-00;7;4;0;0;SELLO VALVULA YBR 125/XTZ 125/ FZ 16 UNIDAD YAMAHA;6000;3
2JG-16324-00;7;14;0;0;SEPARADOR CLUTCH CRYPTON 110 YAMAHA;21000;3
2JS-E4422-00;7;17;0;0;TAPA CAJA FILTRO BWS 125 YAMAHA;94000;1
2JS-E7641-10;7;30;0;0;CORREA BWS 125 FI YAMAHA;142000;3
2JS-F474W-W0;7;27;0;0;PARRILLA DER BWS 125 FI SIN PINTAR YAMAHA;121000;1
2JS-F8300-00;7;30;0;0;BABERO INTERNO BWS 125 FI YAMAHA;208000;1
2JS-F8311-W0;7;6;0;0;BABERO BWS 125 F.I YAMAHA;155000;2
2JS-H4144-01;7;25;0;0;CUBIERTA FAROLA BWS 125 FI YAMAHA;83000;1
2LP-F5366-00;7;23;0;0;PORTA PLATO YC-Z 110 YAMAHA;79000;1
2MD-F4730-00;7;28;0;0;SILLIN XTZ 125 2MD NEGRO YAMAHA;121000;3
2MP-E2210-00;7;17;0;0;TENSOR CADENILLA YBR 125E YAMAHA;100000;1
2MP-E5580-00;7;20;0;0;CLUTCH ARRANQUE YBR 125/XTZ 125 YAMAHA;112000;1
2PB-F6290-01;7;22;0;0;ESPEJO DER R15 YAMAHA;51000;1
2PB-H3975-00;7;27;0;0;COMANDO DER SZ-RR/R15 YAMAHA;73000;5
2PH-E2111-00;7;30;0;0;VALVULA ADM CRYPTON 115 FULL YAMAHA;34500;1
2PV-H3922-00;7;5;0;0;MANIGUETA DER CRYPTON 115 YAMAHA;26000;2
2PY-E2170-00;7;1;0;0;ARBOL LEVAS FZ 2.0/SZR 150R YAMAHA;198000;2
2PY-E6150-00;7;25;0;0;ARAÑA CLUTCH FZ 16/SRZ/SZR RR YAMAHA;355000;2
2PY-F6311-00;7;28;0;0;GUAYA ACELERADOR SZ 16 FI 2016/2020 PRIMARIA YAMAHA;34000;7
2PY-F6311-01;7;14;0;0;GUAYA ACELERADOR SZ-RR PRIMARIA YAMAHA;35000;9
2PY-F6312-00;7;29;0;0;GUAYA ACELERADOR SZ-RR SEGUNDARIA YAMAHA;35000;17
2PY-H3500-10;7;25;0;0;VELOCIMETRO SZRR 15 YAMAHA;375000;5
2PY-H3972-01;7;7;0;0;COMANDO IZQ SZ-RR 16 YAMAHA;90000;1
2PY-H4310-00;7;9;0;0;FAROLA SZ-RR YAMAHA;148000;4
2SB-H2917-01;7;4;0;0;PERA CLUTCH XTZ 150 YAMAHA;39000;2
2SB-W1161-00;7;2;0;0;ANILLOS STD XTZ 150 BBL1 YAMAHA;77000;1
2SU-E3761-00;7;11;0;0;INYECTOR GASOLINA CRYPTON 115 FI YAMAHA;165000;1
2WS-F137U-00;7;18;0;0;ALETA TANQUE FZ 2.0 IZQ YAMAHA;48000;1
2WS-H3972-01;7;3;0;0;COMANDO IZQ FZ 2.0 F.I 15 YAMAHA;126000;4
30151080;7;26;0;0;COLLAR PORTA SPROKET BOXER BM 100 CLASSIC AUTECO;5000;1
30171023;7;17;0;0;TENSOR CADENA IZQ PLATINO AUTECO;6000;1
301E002M3002DP;7;2;0;0;PASTILLAS DEL PULSAR 135/180/UG/GT/220/PRO/DISCOVER 125+ MAKINO AUTECO MOBILITY;13000;7
30201064;7;7;0;0;CORREA BATERIA  125 ST;2000;3
30257;7;5;0;0;GUAYA CLUTCH BOXER BM 100 STARTE - NORMAL AUTECO;11000;5
3031000101;7;17;0;0;BOMBA FRENO MOTOCARRO VARROC AKT;70000;1
30400-LBA8-C10;7;29;0;0;CDI ACTIV 110 AUTECO MOBILITY;60000;1
30410-KUDU-C00;7;25;0;0;CDI AGILYTY AGYLITY MN AUTECO;206000;1
30410-KVC-890;7;8;0;0;CDI STORN;158000;1
30500-AAB-H61S;7;13;0;0;BOBINA ALTA THRILLER PRO HERO;46000;1
30510-KVC-900;7;3;0;0;BOBINA ALTA STORM 125 HONDA;44000;1
31101024;7;17;0;0;PIÑON ARBOL LEVAS BOXER UG/CALIBER 115 AUTECO;9000;1
31101137;7;12;0;0;PORTA RESORTE BOXER 100 CT AUTECO;14000;1
31101219;7;16;0;0;EJE SALIDA BOXER K-TEC BOXER UG CALIBER 115 AUTECO;105000;6
31101288;7;17;0;0;ANILLOS BOXER UG AUTECO;68000;3
31101295;7;25;0;0;TAPA VOLANTE BOXER 100 CT AUTECO;169000;1
31101314;7;1;0;0;KIT CILINDRO BOXER UG MV AUTECO UMA;354000;4
31111055;7;25;0;0;CORONA ENC BOXER CT 100 K-TEC AUTECO;140000;4
31120-AAC-201S;7;25;0;0;CORONA ENC ECO DELUXE HERO;109000;3
31120-AAN-411S;7;8;0;0;CORONA ENC IGNITOR HERO;125000;1
31120-AAZ-011S;7;7;0;0;CORONA ENC SPLENDOR 110 HERO;132000;3
31120AAZ-011S;7;30;0;0;CORONA ENC SPLENDOR 110 HERO;132000;1
31120-ABW-201S;7;26;0;0;CORONA ENC HUNK 190R HERO;237000;1
31120-ABZ-001S;7;20;0;0;CORONA ENC HUNK 160R HERO;182000;2
31120-K43-901;7;29;0;0;CORONA ENC CB 160F HONDA;108000;1
31120-K70-601;7;13;0;0;CORONA ENC CB 190R HONDA;150000;1
31120-K74-N01;7;1;0;0;CORONA ENC NAVI 110 HONDA;140000;1
31120-KPN-A71;7;28;0;0;CORONA ENC CB 125F 18N HONDA;235000;2
31120-KRH-781;7;19;0;0;CORONA ENC XR 150 12N HONDA;270000;1
31120-KSP-B01S;7;8;0;0;CORONA ENC THRILLER 200R HERO;110000;2
31120-KST-941S;7;13;0;0;CORONA ENC ECO DELUXE HONDA;170000;1
31120-KVC-890;7;22;0;0;CORONA ENC STORM HONDA;165000;4
31120-KVC-A00;7;27;0;0;CORONA ENC CB 125 POWER SPORT HONDA;165000;3
31120-KYY-H01;7;30;0;0;CORONA ENC CB 125F HONDA;169000;2
31120-LFC3-E10;7;26;0;0;CORONA ENC AGILITY CITY 150/AGILITY RS NAKED/FLY 150 AUTEC0;226000;1
31121029;7;2;0;0;FILTRO AIRE BOXER CT 100 AUTECO GRUPO UMA;10000;16
31130-34J00-000;7;3;0;0;ESCOBILLAS GIXXER 150 SUZUKI;19900;28
31151004;7;5;0;0;BUJE CAMPANA DEL BOXER CT AUTECO;6500;1
